Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
Peru,PER,1982,4785.772,0,1377.4025
Peru,PER,1983,4025.587,0,1297.8861
Peru,PER,1984,4121.752,0,1357.8997
Peru,PER,1985,3881.7083,0,1432.2432
Peru,PER,1986,4060.3853,0,1496.3501
Peru,PER,1987,4260.3955,0,1577.0739
Peru,PER,1988,4090.2878,0,1478.2031
Peru,PER,1989,3549.6072,0,1458.1718
Peru,PER,1990,3425.6372,0,1419.8162
Peru,PER,1991,3186.7466,0,1523.5477
Peru,PER,1992,3233.1172,0,1261.5315
Peru,PER,1993,3305.1296,0,1498.5809
Peru,PER,1994,3536.9636,0,1587.4663
Peru,PER,1995,3892.6042,0,1583.2771
Peru,PER,1996,3958.477,0,1599.3806
Peru,PER,1997,3943.7273,0,1559.941
Peru,PER,1998,3832.062,0,1597.1155
Peru,PER,1999,3841.7615,0,1654.788
Peru,PER,2000,3767.3074,0,1813.5548
Peru,PER,2001,3511.5469,0,1934.9463
Peru,PER,2002,3556.3606,0,1948.2083
Peru,PER,2003,3403.6687,0,1968.5947
Peru,PER,2004,3827.9924,0,1828.1287
Peru,PER,2005,3995.7224,0,1868.3848
Peru,PER,2006,3835.44,0,2003.7296
Peru,PER,2007,4364.8555,0,1979.3842
Peru,PER,2008,4869.1826,0,1910.366
Peru,PER,2009,4911.0767,0,1966.8625
Peru,PER,2010,5788.6597,0,1977.7184
Peru,PER,2011,6411.541,0,2090.636
Peru,PER,2012,6543.395,0,2107.9082
Peru,PER,2013,6606.511,0,2145.047
Peru,PER,2014,6728.9707,0,2158.8494
Peru,PER,2015,6957.7715,0,2243.5835
Peru,PER,2016,7467.0425,0,2219.854
Peru,PER,2017,7206.8545,0,2610.2507
Peru,PER,2018,7400.802,0,2762.8606
Peru,PER,2019,7498.826,0,2770.536
Peru,PER,2020,5878.227,0,2664.5195
Peru,PER,2021,7010.371,,2741.8745
Philippines,PHL,1965,1530.3029,0,139.71219
Philippines,PHL,1966,1622.7786,0,133.3528
Philippines,PHL,1967,1776.9843,0,143.50644
Philippines,PHL,1968,1969.0333,0,143.08693
Philippines,PHL,1969,2057.4595,0,147.13138
Philippines,PHL,1970,2278.7053,0,165.63934
Philippines,PHL,1971,2575.5974,0,148.76631
Philippines,PHL,1972,2464.1768,0,165.58397
Philippines,PHL,1973,2819.7185,0,173.73291
Philippines,PHL,1974,2576.1619,0,146.5337
Philippines,PHL,1975,2718.829,0,158.47081
Philippines,PHL,1976,2726.2617,0,190.10706
Philippines,PHL,1977,2920.7363,0,140.07608
Philippines,PHL,1978,2926.1843,0,181.3132
Philippines,PHL,1979,2933.391,0,218.99223
Philippines,PHL,1980,2686.3594,0,334.92273
Philippines,PHL,1981,2487.176,0,447.61758
Philippines,PHL,1982,2342.7537,0,439.10464
Philippines,PHL,1983,2436.9165,0,498.6426
Philippines,PHL,1984,2030.37,0,581.2398
Philippines,PHL,1985,1850.4216,0,613.5869
Philippines,PHL,1986,1839.4792,0,605.2378
Philippines,PHL,1987,2069.8123,0,514.5044
Philippines,PHL,1988,2215.2805,0,569.7533
Philippines,PHL,1989,2353.5186,0,590.3139
Philippines,PHL,1990,2420.176,0,565.4332
Philippines,PHL,1991,2320.1326,0,500.5115
Philippines,PHL,1992,2737.9934,0,454.00168
Philippines,PHL,1993,2756.667,0,468.4064
Philippines,PHL,1994,2825.9863,0,521.3129
Philippines,PHL,1995,3123.6558,0,517.4854
Philippines,PHL,1996,3268.0356,0,554.3445
Philippines,PHL,1997,3481.1436,0,529.176
Philippines,PHL,1998,3433.1833,0,540.6454
Philippines,PHL,1999,3263.7104,0,698.283
Philippines,PHL,2000,3147.5044,0,718.9813
Philippines,PHL,2001,3095.761,0,631.79016
Philippines,PHL,2002,3021.862,0,605.47394
Philippines,PHL,2003,3077.216,0,604.7393
Philippines,PHL,2004,3101.8071,0,628.6899
Philippines,PHL,2005,3048.4211,0,594.4535
Philippines,PHL,2006,2822.2722,0,648.5854
Philippines,PHL,2007,2954.6604,0,581.69775
Philippines,PHL,2008,2962.8208,0,621.88495
Philippines,PHL,2009,2942.9373,0,594.1849
Philippines,PHL,2010,3065.504,0,511.07483
Philippines,PHL,2011,3027.5117,0,557.2681
Philippines,PHL,2012,3059.6895,0,569.9522
Philippines,PHL,2013,3285.52,0,534.4544
Philippines,PHL,2014,3430.9045,0,519.4415
Philippines,PHL,2015,3718.7356,0,538.0407
Philippines,PHL,2016,4014.6191,0,553.19415
Philippines,PHL,2017,4354.5073,0,572.85364
Philippines,PHL,2018,4415.8086,0,563.7187
Philippines,PHL,2019,4521.0796,0,521.3628
Philippines,PHL,2020,3997.285,0,502.03165
Philippines,PHL,2021,4212.306,,521.63635
Poland,POL,1965,24766.8,0,87.51128
Poland,POL,1966,25024.969,0,87.94734
Poland,POL,1967,25540.846,0,93.5056
Poland,POL,1968,27274.523,0,97.50507
Poland,POL,1969,28931.9,0,82.552284
Poland,POL,1970,30246.518,0,167.01587
Poland,POL,1971,31004.541,0,151.69109
Poland,POL,1972,32440.979,0,152.66843
Poland,POL,1973,32763.639,0,150.80362
Poland,POL,1974,33480.51,0,209.2071
Poland,POL,1975,35802.94,0,193.45158
Poland,POL,1976,37396.56,0,159.17224
Poland,POL,1977,38591.48,0,191.91144
Poland,POL,1978,40170.027,0,189.42677
Poland,POL,1979,40415.152,0,173.62015
Poland,POL,1980,41887.17,0,217.83002
Poland,POL,1981,37412.926,0,200.2111
Poland,POL,1982,37791.887,0,149.80771
Poland,POL,1983,37586.496,0,167.19159
Poland,POL,1984,38741.465,0,142.76688
Poland,POL,1985,39261.2,0,181.38248
Poland,POL,1986,40121.08,0,153.72859
Poland,POL,1987,41193.23,0,146.79967
Poland,POL,1988,40233.258,0,148.15234
Poland,POL,1989,38599.75,0,134.07286
Poland,POL,1990,31682.328,0,114.690926
Poland,POL,1991,30908.197,0,117.34267
Poland,POL,1992,29477.613,0,125.75765
Poland,POL,1993,29417.365,0,119.906265
Poland,POL,1994,28088.07,0,137.7772
Poland,POL,1995,28720.547,0,150.94693
Poland,POL,1996,30150.334,0,159.74698
Poland,POL,1997,29851.887,0,165.22646
Poland,POL,1998,28573.68,0,196.5036
Poland,POL,1999,28046.484,0,182.51205
Poland,POL,2000,26245.729,0,180.43831
Poland,POL,2001,25920.68,0,214.38725
Poland,POL,2002,25652.027,0,211.99687
Poland,POL,2003,26597.102,0,180.8766
Poland,POL,2004,26736.91,0,240.43353
Poland,POL,2005,27277.645,0,313.2887
Poland,POL,2006,28615.188,0,361.80127
Poland,POL,2007,28462.107,0,451.73392
Poland,POL,2008,28769.727,0,649.4613
Poland,POL,2009,27495.275,0,869.61694
Poland,POL,2010,29170.363,0,1043.4899
Poland,POL,2011,29142.645,0,1227.7501
Poland,POL,2012,27952.143,0,1542.1097
Poland,POL,2013,28049.154,0,1529.3765
Poland,POL,2014,26807.17,0,1728.0856
Poland,POL,2015,26958.367,0,1893.0917
Poland,POL,2016,28300.041,0,1822.5667
Poland,POL,2017,29357.922,0,1937.4983
Poland,POL,2018,29808.742,0,1852.4308
Poland,POL,2019,28626.648,0,2151.1484
Poland,POL,2020,27220.96,0,2293.1719
Poland,POL,2021,29710.016,0,2500.0437
Portugal,PRT,1965,4204.3022,0,1395.0658
Portugal,PRT,1966,4314.087,0,1828.3942
Portugal,PRT,1967,4687.2974,0,1899.1571
Portugal,PRT,1968,4911.6914,0,1821.5289
Portugal,PRT,1969,5109.385,0,2230.2703
Portugal,PRT,1970,6808.9414,0,2044.7809
Portugal,PRT,1971,7580.0044,0,2149.4246
Portugal,PRT,1972,8005.325,0,2412.9182
Portugal,PRT,1973,8866.435,0,2489.226
Portugal,PRT,1974,9114.964,0,2612.6575
Portugal,PRT,1975,9358.056,0,2141.5068
Portugal,PRT,1976,9629.042,0,1595.8186
Portugal,PRT,1977,9356.849,0,3194.4521
Portugal,PRT,1978,9639.457,0,3414.878
Portugal,PRT,1979,10182.355,0,3508.1223
Portugal,PRT,1980,10636.751,0,2526.3958
Portugal,PRT,1981,11223.598,0,1606.4023
Portugal,PRT,1982,11637.964,0,2180.0527
Portugal,PRT,1983,11735.017,0,2516.701
Portugal,PRT,1984,11785.87,0,3014.053
Portugal,PRT,1985,11730.339,0,3337.737
Portugal,PRT,1986,13217.992,0,2707.9705
Portugal,PRT,1987,13386.664,0,2896.6445
Portugal,PRT,1988,14245.222,0,3816.7683
Portugal,PRT,1989,17579.203,0,1928.3531
Portugal,PRT,1990,16904.924,0,2926.9258
Portugal,PRT,1991,17685.65,0,2937.6272
Portugal,PRT,1992,19195.078,0,1661.4559
Portugal,PRT,1993,18615.006,0,2818.777
Portugal,PRT,1994,18693.787,0,3457.8428
Portugal,PRT,1995,21411.906,0,2784.7825
Portugal,PRT,1996,20210.48,0,4650.5884
Portugal,PRT,1997,20935.016,0,4177.3154
Portugal,PRT,1998,23128.006,0,4134.0137
Portugal,PRT,1999,25210.768,0,2524.6296
Portugal,PRT,2000,24753.348,0,3722.7812
Portugal,PRT,2001,24208.828,0,4490.555
Portugal,PRT,2002,25560.006,0,2761.0027
Portugal,PRT,2003,24024.828,0,4940.641
Portugal,PRT,2004,24906.387,0,3425.1636
Portugal,PRT,2005,25928.887,0,2290.148
Portugal,PRT,2006,23604.215,0,4353.776
Portugal,PRT,2007,23577.633,0,4539.068
Portugal,PRT,2008,22995.55,0,4104.837
Portugal,PRT,2009,22160.496,0,5147.358
Portugal,PRT,2010,20920.482,0,7892.914
Portugal,PRT,2011,20795.34,0,6752.275
Portugal,PRT,2012,19777.5,0,5481.6187
Portugal,PRT,2013,19768.184,0,8115.8535
Portugal,PRT,2014,19936.414,0,8663.698
Portugal,PRT,2015,21223.951,0,6872.1245
Portugal,PRT,2016,21320.664,0,8825.809
Portugal,PRT,2017,23007.438,0,6279.6885
Portugal,PRT,2018,21858.621,0,8043.7773
Portugal,PRT,2019,20959.32,0,7518.719
Portugal,PRT,2020,17560.484,0,8159.3315
Portugal,PRT,2021,17376.104,,8444.289
Qatar,QAT,1965,21756.164,0,0
Qatar,QAT,1966,19430.736,0,0
Qatar,QAT,1967,24661.672,0,0
Qatar,QAT,1968,69216.57,0,0
Qatar,QAT,1969,96804.08,0,0
Qatar,QAT,1970,97659.6,0,0
Qatar,QAT,1971,86251.24,0,0
Qatar,QAT,1972,85614.086,0,0
Qatar,QAT,1973,110058.05,0,0
Qatar,QAT,1974,87624.805,0,0
Qatar,QAT,1975,120199.27,0,0
Qatar,QAT,1976,71373.04,0,0
Qatar,QAT,1977,92358.93,0,0
Qatar,QAT,1978,82619.99,0,0
Qatar,QAT,1979,193431.44,0,0
Qatar,QAT,1980,192352.05,0,0
Qatar,QAT,1981,173140.17,0,0
Qatar,QAT,1982,189790.95,0,0
Qatar,QAT,1983,187175.95,0,0
Qatar,QAT,1984,202180.11,0,0
Qatar,QAT,1985,180687.2,0,0
Qatar,QAT,1986,188500.67,0,0
Qatar,QAT,1987,175773.95,0,0
Qatar,QAT,1988,178426.86,0,0
Qatar,QAT,1989,182110.92,0,0
Qatar,QAT,1990,178492.95,0,0
Qatar,QAT,1991,198934.97,0,0
Qatar,QAT,1992,306146.3,0,0
Qatar,QAT,1993,317440.5,0,0
Qatar,QAT,1994,312624.97,0,0
Qatar,QAT,1995,302813.4,0,0
Qatar,QAT,1996,217083.5,0,0
Qatar,QAT,1997,227695.77,0,0
Qatar,QAT,1998,232336.03,0,0
Qatar,QAT,1999,245009.36,0,0
Qatar,QAT,2000,207755.62,0,0
Qatar,QAT,2001,189988.27,0,0
Qatar,QAT,2002,199144,0,0
Qatar,QAT,2003,217673.23,0,0
Qatar,QAT,2004,253062.58,0,0
Qatar,QAT,2005,262585.7,0,0
Qatar,QAT,2006,230796,0,0
Qatar,QAT,2007,207280.52,0,0
Qatar,QAT,2008,196001,0,0
Qatar,QAT,2009,178237.72,0,0
Qatar,QAT,2010,194851.39,0,0
Qatar,QAT,2011,216365.69,0,204.87665
Qatar,QAT,2012,232299,0,193.95044
Qatar,QAT,2013,236060.86,0,185.12704
Qatar,QAT,2014,234383.64,0,173.51523
Qatar,QAT,2015,245106.8,0,159.0891
Qatar,QAT,2016,223088.94,0,149.89142
Qatar,QAT,2017,206729.17,0,143.3958
Qatar,QAT,2018,202410.94,0,140.50616
Qatar,QAT,2019,208309.58,0,138.44945
Qatar,QAT,2020,186331.03,0,141.15315
Qatar,QAT,2021,198993.42,,
Romania,ROU,1965,14424.233,0,155.45132
Romania,ROU,1966,15306.275,0,159.222
Romania,ROU,1967,16919.57,0,225.5734
Romania,ROU,1968,17850.654,0,236.67668
Romania,ROU,1969,20254.764,0,332.576
Romania,ROU,1970,21272.86,0,411.57895
Romania,ROU,1971,22103.174,0,659.7919
Romania,ROU,1972,22645.404,0,1065.3018
Romania,ROU,1973,24408.629,0,1081.8364
Romania,ROU,1974,24147.434,0,1199.8009
Romania,ROU,1975,25975.502,0,1307.697
Romania,ROU,1976,27896.514,0,1117.6089
Romania,ROU,1977,29167.219,0,1274.6643
Romania,ROU,1978,31100.877,0,1436.7992
Romania,ROU,1979,31431.432,0,1524.5098
Romania,ROU,1980,31388.566,0,1688.908
Romania,ROU,1981,31295.1,0,1693.6804
Romania,ROU,1982,30998.148,0,1569.6589
Romania,ROU,1983,30910.947,0,1324.8783
Romania,ROU,1984,30425.389,0,1490.7991
Romania,ROU,1985,30068.85,0,1668.8832
Romania,ROU,1986,30907.504,0,1415.1768
Romania,ROU,1987,31958.07,0,1463.1046
Romania,ROU,1988,32019.012,0,1923.161
Romania,ROU,1989,32123.492,0,1774.865
Romania,ROU,1990,30717.281,0,1477.8358
Romania,ROU,1991,25448.525,0,1888.4352
Romania,ROU,1992,22633.723,0,1517.6185
Romania,ROU,1993,21893.812,0,1661.7637
Romania,ROU,1994,20601.713,0,1704.4697
Romania,ROU,1995,22431.035,0,2190.5967
Romania,ROU,1996,22342.947,175.43127,2078.135
Romania,ROU,1997,20466.715,687.43365,2324.3655
Romania,ROU,1998,18407.2,679.5058,2520.622
Romania,ROU,1999,15987.029,669.2408,2453.9824
Romania,ROU,2000,16476.002,706.27576,1993.5503
Romania,ROU,2001,16786.797,704.333,2011.2598
Romania,ROU,2002,17503.854,713.111,2163.398
Romania,ROU,2003,18114.762,635.5819,1790.5009
Romania,ROU,2004,18525.066,720.6181,2235.7483
Romania,ROU,2005,18260.35,723.65796,2744.1418
Romania,ROU,2006,19130.098,735.45044,2498.6775
Romania,ROU,2007,18536.723,1008.3479,2182.1008
Romania,ROU,2008,18086.021,1469.6499,2350.2646
Romania,ROU,2009,15563.855,1538.8158,2122.6038
Romania,ROU,2010,15257.044,1522.3395,2773.323
Romania,ROU,2011,16336.224,1537.9166,2229.965
Romania,ROU,2012,15878.566,1498.1937,2037.1141
Romania,ROU,2013,13947.099,1514.2415,2720.2717
Romania,ROU,2014,14028.519,1517.9335,3405.7002
Romania,ROU,2015,14052.33,1511.0803,3557.851
Romania,ROU,2016,14054.06,1464.4197,3660.533
Romania,ROU,2017,14798.8545,1492.0292,3294.6443
Romania,ROU,2018,15025.045,1473.1772,3546.791
Romania,ROU,2019,14816.7,1461.3857,3340.4885
Romania,ROU,2020,13912.653,1486.2815,3339.6787
Romania,ROU,2021,14952.089,1465.8926,3525.5051
Russia,RUS,1985,61590.2,1972.156,3305.2476
Russia,RUS,1986,62063.043,2072.7166,3373.3896
Russia,RUS,1987,63368.383,2435.0664,3307.3184
Russia,RUS,1988,63904.1,2611.8032,3248.9084
Russia,RUS,1989,63774.69,2625.618,3205.5322
Russia,RUS,1990,62475.945,2268.487,3334.7244
Russia,RUS,1991,61304.184,2293.3206,3349.486
Russia,RUS,1992,58608.8,2282.3276,3432.8281
Russia,RUS,1993,54167.45,2271.311,3462.4697
Russia,RUS,1994,49321.42,1864.996,3496.594
Russia,RUS,1995,46434.875,1901.1063,3509.5002
Russia,RUS,1996,44843.99,2086.9985,3079.3467
Russia,RUS,1997,42161.953,2081.011,3147.914
Russia,RUS,1998,42220.35,1992.9492,3174.9158
Russia,RUS,1999,42528.324,2347.141,3222.2068
Russia,RUS,2000,43295.87,2525.8345,3305.5898
Russia,RUS,2001,43977.125,2639.7964,3495.8523
Russia,RUS,2002,44150.668,2724.696,3254.8167
Russia,RUS,2003,45379.094,2886.5356,3121.9917
Russia,RUS,2004,45765.516,2771.9902,3515.823
Russia,RUS,2005,45881.293,2855.6028,3445.9963
Russia,RUS,2006,48244.59,2979.928,3449.745
Russia,RUS,2007,48506.113,3034.5361,3507.2976
Russia,RUS,2008,48994.688,3073.3782,3245.4927
Russia,RUS,2009,46072.875,3062.095,3407.6267
Russia,RUS,2010,48150.062,3168.669,3236.1147
Russia,RUS,2011,50022.793,3193.3218,3148.0967
Russia,RUS,2012,50004.56,3252.2483,3129.9695
Russia,RUS,2013,48974.895,3133.997,3438.7722
Russia,RUS,2014,49026.71,3256.7751,3270.5881
Russia,RUS,2015,47833.594,3491.622,3144.8884
Russia,RUS,2016,48592.586,3480.674,3425.2024
Russia,RUS,2017,48722.902,3566.6206,3409.8389
Russia,RUS,2018,50616.04,3566.0017,3487.637
Russia,RUS,2019,50036.53,3627.1057,3548.5632
Russia,RUS,2020,47447.633,3736.795,3894.8606
Russia,RUS,2021,52079.637,3848.4102,3966.4514
Saudi Arabia,SAU,1965,47226.98,0,0
Saudi Arabia,SAU,1966,46068.15,0,0
Saudi Arabia,SAU,1967,44929.09,0,0
Saudi Arabia,SAU,1968,43806.656,0,0
Saudi Arabia,SAU,1969,42714.965,0,0
Saudi Arabia,SAU,1970,43047.36,0,0
Saudi Arabia,SAU,1971,41157.68,0,0
Saudi Arabia,SAU,1972,41962.848,0,0
Saudi Arabia,SAU,1973,42461.61,0,0
Saudi Arabia,SAU,1974,42674.32,0,0
Saudi Arabia,SAU,1975,32068.314,0,0
Saudi Arabia,SAU,1976,35193.49,0,0
Saudi Arabia,SAU,1977,39492.14,0,0
Saudi Arabia,SAU,1978,41836.26,0,0
Saudi Arabia,SAU,1979,48217.637,0,0
Saudi Arabia,SAU,1980,41282.754,0,0
Saudi Arabia,SAU,1981,46940.11,0,0
Saudi Arabia,SAU,1982,49267.5,0,0
Saudi Arabia,SAU,1983,50909.34,0,0
Saudi Arabia,SAU,1984,58105.355,0,0
Saudi Arabia,SAU,1985,56611.297,0,0
Saudi Arabia,SAU,1986,58194.633,0,0
Saudi Arabia,SAU,1987,59031.215,0,0
Saudi Arabia,SAU,1988,59147.156,0,0
Saudi Arabia,SAU,1989,55789.254,0,0
Saudi Arabia,SAU,1990,58003.78,0,0
Saudi Arabia,SAU,1991,58390.523,0,0
Saudi Arabia,SAU,1992,56810.156,0,0
Saudi Arabia,SAU,1993,56193.19,0,0
Saudi Arabia,SAU,1994,63132.09,0,0
Saudi Arabia,SAU,1995,59823.926,0,0
Saudi Arabia,SAU,1996,60202.79,0,0
Saudi Arabia,SAU,1997,59696.375,0,0
Saudi Arabia,SAU,1998,61183.16,0,0
Saudi Arabia,SAU,1999,60706.84,0,0
Saudi Arabia,SAU,2000,61950.85,0,0
Saudi Arabia,SAU,2001,64399.92,0,0
Saudi Arabia,SAU,2002,65480.074,0,0
Saudi Arabia,SAU,2003,67781.13,0,0
Saudi Arabia,SAU,2004,71949.19,0,0
Saudi Arabia,SAU,2005,72097.35,0,0
Saudi Arabia,SAU,2006,72123.87,0,0
Saudi Arabia,SAU,2007,72369.45,0,0
Saudi Arabia,SAU,2008,76374.37,0,0.06236429
Saudi Arabia,SAU,2009,77067.47,0,0.059683044
Saudi Arabia,SAU,2010,82507.71,0,0.38627556
Saudi Arabia,SAU,2011,84609.41,0,0.49289027
Saudi Arabia,SAU,2012,87768.89,0,2.280709
Saudi Arabia,SAU,2013,86304.23,0,3.6770337
Saudi Arabia,SAU,2014,91065.37,0,3.869071
Saudi Arabia,SAU,2015,92153.516,0,3.772733
Saudi Arabia,SAU,2016,92735.12,0,3.6756127
Saudi Arabia,SAU,2017,89983.54,0,5.0618286
Saudi Arabia,SAU,2018,86788.484,0,12.04982
Saudi Arabia,SAU,2019,83647.62,0,15.210494
Saudi Arabia,SAU,2020,81898.734,0,15.124486
Saudi Arabia,SAU,2021,83574.96,,
Singapore,SGP,1965,25737.217,0,0
Singapore,SGP,1966,28708.967,0,0
Singapore,SGP,1967,33716.09,0,0
Singapore,SGP,1968,41058.598,0,0
Singapore,SGP,1969,39616.273,0,0
Singapore,SGP,1970,42295.07,0,0
Singapore,SGP,1971,36117,0,0
Singapore,SGP,1972,44468.348,0,0
Singapore,SGP,1973,41195.285,0,0
Singapore,SGP,1974,39984.215,0,0
Singapore,SGP,1975,38516.684,0,0
Singapore,SGP,1976,45090.348,0,0
Singapore,SGP,1977,44662.777,0,0
Singapore,SGP,1978,45356.02,0,0
Singapore,SGP,1979,47634.465,0,0
Singapore,SGP,1980,46473.77,0,0
Singapore,SGP,1981,52354.79,0,0
Singapore,SGP,1982,49813.56,0,0
Singapore,SGP,1983,51587.984,0,0
Singapore,SGP,1984,53004.06,0,0
Singapore,SGP,1985,52827.375,0,0
Singapore,SGP,1986,59818.344,0,98.67762
Singapore,SGP,1987,61449.652,0,96.398476
Singapore,SGP,1988,69487.12,0,94.19776
Singapore,SGP,1989,77491.41,0,92.113174
Singapore,SGP,1990,90275.51,0,89.78092
Singapore,SGP,1991,88934.97,0,250.6195
Singapore,SGP,1992,92250.25,0,242.2656
Singapore,SGP,1993,97605.51,0,234.57066
Singapore,SGP,1994,108270.72,0,227.44325
Singapore,SGP,1995,109529.38,0,220.68762
Singapore,SGP,1996,107257.73,0,214.15945
Singapore,SGP,1997,109560.49,0,207.96677
Singapore,SGP,1998,108043.25,0,202.28404
Singapore,SGP,1999,104259.586,0,197.17458
Singapore,SGP,2000,109096.14,0,192.93704
Singapore,SGP,2001,121702.5,0,366.36438
Singapore,SGP,2002,117966.2,0,361.4999
Singapore,SGP,2003,110119.34,0,373.8725
Singapore,SGP,2004,122044.38,0,358.0609
Singapore,SGP,2005,126065.98,0,350.9572
Singapore,SGP,2006,134360.8,0,337.0839
Singapore,SGP,2007,138807.38,0,337.89682
Singapore,SGP,2008,142330.34,0,343.83167
Singapore,SGP,2009,147824.86,0,336.6787
Singapore,SGP,2010,154155.2,0,364.6467
Singapore,SGP,2011,156706.27,0,368.34766
Singapore,SGP,2012,154443.08,0,381.30426
Singapore,SGP,2013,155018.28,0,417.4834
Singapore,SGP,2014,156856.89,0,438.08725
Singapore,SGP,2015,164431.48,0,482.16104
Singapore,SGP,2016,168778.52,0,489.41788
Singapore,SGP,2017,172507.27,0,485.7857
Singapore,SGP,2018,171960.48,0,480.1132
Singapore,SGP,2019,166804.84,0,501.15323
Singapore,SGP,2020,161160.48,0,501.05188
Singapore,SGP,2021,161037.64,,
Slovakia,SVK,1965,22977.555,0,1506.4142
Slovakia,SVK,1966,23699.17,0,1431.4375
Slovakia,SVK,1967,23853.74,0,1217.2252
Slovakia,SVK,1968,26374.088,0,1109.518
Slovakia,SVK,1969,27661.455,0,858.172
Slovakia,SVK,1970,30051.303,0,1285.7566
Slovakia,SVK,1971,32376.387,0,957.6544
Slovakia,SVK,1972,33756.926,1.8489667,994.41907
Slovakia,SVK,1973,34828.387,141.83623,842.25244
Slovakia,SVK,1974,35616.19,294.13242,1402.0311
Slovakia,SVK,1975,37287.848,112.01346,1249.6957
Slovakia,SVK,1976,38173.9,262.0333,1247.332
Slovakia,SVK,1977,39747.22,66.89688,1472.5469
Slovakia,SVK,1978,41511.633,11.0400715,1367.8743
Slovakia,SVK,1979,41336.258,1235.485,1129.7905
Slovakia,SVK,1980,40118.15,2580.2922,1341.7928
Slovakia,SVK,1981,39300.715,2906.1812,1159.9695
Slovakia,SVK,1982,38299.797,3282.6064,1011.0167
Slovakia,SVK,1983,37928.97,3433.5344,1065.8679
Slovakia,SVK,1984,40499.805,4015.753,898.93945
Slovakia,SVK,1985,40179.293,5172.6777,1216.3329
Slovakia,SVK,1986,38527.594,6423.5127,957.01697
Slovakia,SVK,1987,39332.65,6280.9478,1098.3871
Slovakia,SVK,1988,39507.68,6231.2344,993.2257
Slovakia,SVK,1989,39537.465,6576.7163,1106.0973
Slovakia,SVK,1990,39655.953,6491.2217,1056.6074
Slovakia,SVK,1991,35009.32,6281.49,788.4961
Slovakia,SVK,1992,33320.156,5913.834,1080.3092
Slovakia,SVK,1993,31404.893,6124.1143,1926.3708
Slovakia,SVK,1994,29637.12,6694.0903,2412.0876
Slovakia,SVK,1995,30442.346,6065.918,2697.2168
Slovakia,SVK,1996,31126.365,5956.978,2332.684
Slovakia,SVK,1997,30542.227,5855.5356,2239.58
Slovakia,SVK,1998,30640.504,6019.387,2349.1475
Slovakia,SVK,1999,29926.613,6925.0854,2461.4907
Slovakia,SVK,2000,29348.623,8704.591,2538.0818
Slovakia,SVK,2001,29952.443,8967.78,2783.6328
Slovakia,SVK,2002,29812.766,9354.914,2950.889
Slovakia,SVK,2003,29721.3,9250.287,1834.1539
Slovakia,SVK,2004,28822.2,8759.304,2155.852
Slovakia,SVK,2005,30373.893,9060,2430.1016
Slovakia,SVK,2006,28691.33,9146.081,2504.2427
Slovakia,SVK,2007,27490.422,7735.9473,2557.8438
Slovakia,SVK,2008,28240.445,8369.691,2441.7634
Slovakia,SVK,2009,25864.896,7002.3726,2614.897
Slovakia,SVK,2010,27511.668,7193.0713,3026.0327
Slovakia,SVK,2011,26118.996,7551.0405,2546.7688
Slovakia,SVK,2012,24453.107,7536.983,2804.9126
Slovakia,SVK,2013,24807.424,7592.6978,3223.8616
Slovakia,SVK,2014,22412.264,7434.501,3295.007
Slovakia,SVK,2015,22944.652,7215.437,3251.3113
Slovakia,SVK,2016,23170.662,6987.869,3383.3254
Slovakia,SVK,2017,24957.248,7080.409,3361.386
Slovakia,SVK,2018,24868.1,6918.5967,2983.268
Slovakia,SVK,2019,23096.76,7087.6094,3383.814
Slovakia,SVK,2020,22211.883,7132.835,3473.7664
Slovakia,SVK,2021,25023.344,7272.487,3554.8606
Slovenia,SVN,1990,23861.092,6603.6235,4427.972
Slovenia,SVN,1991,22459.18,7061.705,5361.7563
Slovenia,SVN,1992,21840.34,5658.3755,5082.8857
Slovenia,SVN,1993,23326.154,5636.0366,4505.965
Slovenia,SVN,1994,24013.035,6567.1143,5046.9688
Slovenia,SVN,1995,25775.031,6810.4976,4829.5195
Slovenia,SVN,1996,27311.035,6502.7036,5448.5327
Slovenia,SVN,1997,28419.832,7157.1343,4593.382
Slovenia,SVN,1998,28020.502,7162.692,5130.855
Slovenia,SVN,1999,27613.363,6708.563,5616.145
Slovenia,SVN,2000,26989.494,6808.014,5825.895
Slovenia,SVN,2001,28243.172,7475.428,5741.1074
Slovenia,SVN,2002,28378.512,7805.034,5038.7437
Slovenia,SVN,2003,28529.527,7283.961,4506.4126
Slovenia,SVN,2004,28996.533,7560.029,6103.2866
Slovenia,SVN,2005,29308.92,8064.5186,5118.4756
Slovenia,SVN,2006,29907.23,7523.1665,5231.425
Slovenia,SVN,2007,29796.855,7637.6206,4728.577
Slovenia,SVN,2008,31571.484,8316.108,6009.0103
Slovenia,SVN,2009,27855.791,7518.5615,6743.766
Slovenia,SVN,2010,28090.873,7323.7207,6455.8706
Slovenia,SVN,2011,27333.04,7965.457,5235.081
